customerID,RiskScore,RiskTier,tenure,MonthlyCharges,Contract,InternetService,PaymentMethod
9700-ISPUP,6,call this week,10,65.5,Month-to-month,DSL,Electronic check
3587-PMCOY,6,call this week,10,98.9,One year,Fiber optic,Electronic check
8981-FJGLA,6,call this week,11,78,Month-to-month,Fiber optic,Mailed check
6416-YJTTB,6,call this week,11,79.5,Month-to-month,Fiber optic,Bank transfer (automatic)
5035-BVCXS,6,call this week,11,75.9,Month-to-month,Fiber optic,Mailed check
1399-UBQIU,6,call this week,11,69.35,Month-to-month,DSL,Electronic check
1089-HDMKP,6,call this week,11,54.55,Month-to-month,DSL,Electronic check
6652-YFFJO,6,call this week,11,64.9,Month-to-month,DSL,Electronic check
4680-KUTAJ,6,call this week,11,55.6,Month-to-month,DSL,Electronic check
7446-YPODE,6,call this week,11,60.25,Month-to-month,DSL,Bank transfer (automatic)
3088-LHEFH,6,call this week,11,79,Month-to-month,Fiber optic,Bank transfer (automatic)
1353-LJWEM,6,call this week,11,60.9,Month-to-month,DSL,Electronic check
7077-XJMET,6,call this week,12,74.15,Month-to-month,DSL,Electronic check
4672-FOTSD,6,call this week,12,67.25,Month-to-month,DSL,Electronic check
8272-ONJLV,6,call this week,12,95.7,One year,Fiber optic,Electronic check
2187-PKZAY,6,call this week,12,79.95,Month-to-month,Fiber optic,Bank transfer (automatic)
4536-PLEQY,6,call this week,12,85.05,Month-to-month,Fiber optic,Credit card (automatic)
4415-WNGVR,6,call this week,12,79.2,One year,DSL,Electronic check
2694-CIUMO,6,call this week,12,79.55,Month-to-month,Fiber optic,Credit card (automatic)
2876-GZYZC,6,call this week,13,85.95,Month-to-month,Fiber optic,Electronic check
9506-UXUSK,6,call this week,13,70.15,Month-to-month,Fiber optic,Electronic check
7852-LECYP,6,call this week,13,93.8,Month-to-month,Fiber optic,Credit card (automatic)
6078-VESFR,6,call this week,13,70.45,Month-to-month,Fiber optic,Bank transfer (automatic)
3644-QXEHN,6,call this week,13,97,Month-to-month,Fiber optic,Electronic check
7315-WYOAW,6,call this week,13,100.75,Month-to-month,Fiber optic,Electronic check
0928-XUTSN,6,call this week,13,80.5,Month-to-month,Fiber optic,Electronic check
7296-PIXQY,6,call this week,14,70.2,Month-to-month,Fiber optic,Electronic check
9314-IJWSQ,6,call this week,14,84.8,Month-to-month,Fiber optic,Electronic check
4559-UWIHT,6,call this week,14,82.65,Month-to-month,Fiber optic,Electronic check
7901-HXJVA,6,call this week,14,76.45,Month-to-month,Fiber optic,Electronic check
6986-IXNDM,6,call this week,14,92.9,Month-to-month,Fiber optic,Electronic check
5599-HVLTW,6,call this week,14,80.35,Month-to-month,Fiber optic,Bank transfer (automatic)
3317-VLGQT,6,call this week,14,78.1,Month-to-month,Fiber optic,Electronic check
9094-AZPHK,6,call this week,15,100.15,Month-to-month,Fiber optic,Electronic check
7508-SMHXL,6,call this week,15,89,Month-to-month,Fiber optic,Credit card (automatic)
1379-FRVEB,6,call this week,15,91,Month-to-month,Fiber optic,Electronic check
8903-WMRNW,6,call this week,15,101.75,Month-to-month,Fiber optic,Electronic check
4298-OYIFC,6,call this week,15,103.45,Month-to-month,Fiber optic,Electronic check
2507-QZPQS,6,call this week,15,95.7,Month-to-month,Fiber optic,Electronic check
6719-OXYBR,6,call this week,15,85.3,Month-to-month,Fiber optic,Electronic check
6215-NQCPY,6,call this week,15,99.7,Month-to-month,Fiber optic,Electronic check
0771-WLCLA,6,call this week,16,112.95,Month-to-month,Fiber optic,Electronic check
4301-VVZKA,6,call this week,16,75.4,Month-to-month,Fiber optic,Electronic check
5989-PGKJB,6,call this week,16,86.25,Month-to-month,Fiber optic,Electronic check
9121-PHQSR,6,call this week,16,85.05,Month-to-month,Fiber optic,Credit card (automatic)
0577-WHMEV,6,call this week,16,90.7,Month-to-month,Fiber optic,Electronic check
3703-KBKZP,6,call this week,16,74.45,Month-to-month,Fiber optic,Bank transfer (automatic)
2739-CACDQ,6,call this week,17,82.65,Month-to-month,Fiber optic,Credit card (automatic)
7126-RBHSD,6,call this week,17,78.9,Month-to-month,Fiber optic,Electronic check
6198-RTPMF,6,call this week,17,92.6,Month-to-month,Fiber optic,Electronic check
3365-SAIGS,6,call this week,17,83.55,Month-to-month,Fiber optic,Electronic check
0365-BZUWY,6,call this week,17,102.55,Month-to-month,Fiber optic,Electronic check
9432-VOFYX,6,call this week,17,70.8,Month-to-month,Fiber optic,Electronic check
9903-LYSAB,6,call this week,18,73.15,Month-to-month,Fiber optic,Electronic check
1769-GRUIK,6,call this week,18,71.1,Month-to-month,Fiber optic,Electronic check
7268-IGMFD,6,call this week,18,93.9,Month-to-month,Fiber optic,Bank transfer (automatic)
7801-KICAO,6,call this week,18,74.15,Month-to-month,Fiber optic,Electronic check
4465-VDKIQ,6,call this week,18,77.8,Month-to-month,Fiber optic,Electronic check
4521-YEEHE,6,call this week,18,88.85,Month-to-month,Fiber optic,Electronic check
8630-FJLIB,6,call this week,18,69.8,Month-to-month,Fiber optic,Electronic check
0365-GXEZS,6,call this week,18,78.2,Month-to-month,Fiber optic,Electronic check
8490-BXHEO,6,call this week,18,80.55,Month-to-month,Fiber optic,Credit card (automatic)
3096-GKWEB,6,call this week,18,94.75,Month-to-month,Fiber optic,Electronic check
7401-RUBNK,6,call this week,18,74.8,Month-to-month,Fiber optic,Electronic check
2122-YWVYA,6,call this week,18,75.4,Month-to-month,Fiber optic,Electronic check
2027-CWDNU,6,call this week,18,85.6,Month-to-month,Fiber optic,Electronic check
9129-UXERG,6,call this week,18,103.6,Month-to-month,Fiber optic,Credit card (automatic)
3197-ARFOY,6,call this week,19,105,Month-to-month,Fiber optic,Mailed check
2916-BQZLN,6,call this week,19,84.75,Month-to-month,Fiber optic,Electronic check
0480-BIXDE,6,call this week,19,96.8,Month-to-month,Fiber optic,Electronic check
0168-XZKBB,6,call this week,19,86.85,Month-to-month,Fiber optic,Electronic check
3427-GGZZI,6,call this week,19,89.1,Month-to-month,Fiber optic,Electronic check
2604-IJPDU,6,call this week,20,96.55,Month-to-month,Fiber optic,Electronic check
4468-KAZHE,6,call this week,20,60,Month-to-month,DSL,Electronic check
6729-GDNGC,6,call this week,20,80.7,Month-to-month,Fiber optic,Bank transfer (automatic)
3955-JBZZM,6,call this week,20,78.8,Month-to-month,Fiber optic,Electronic check
4183-MYFRB,6,call this week,21,90.05,Month-to-month,Fiber optic,Electronic check
5628-FCGYG,6,call this week,21,84.1,Month-to-month,Fiber optic,Electronic check
7855-DIWPO,6,call this week,21,68.65,Month-to-month,Fiber optic,Electronic check
9919-KNPOO,6,call this week,21,94.3,Month-to-month,Fiber optic,Electronic check
0491-KAPQG,6,call this week,21,73.7,Month-to-month,Fiber optic,Electronic check
9279-CJEOJ,6,call this week,21,95.4,Month-to-month,Fiber optic,Bank transfer (automatic)
7964-VEXDG,6,call this week,21,80.35,Month-to-month,Fiber optic,Electronic check
7658-UYUQS,6,call this week,21,86.55,Month-to-month,Fiber optic,Bank transfer (automatic)
0682-USIXD,6,call this week,21,86.05,Month-to-month,Fiber optic,Electronic check
7277-OZCGZ,6,call this week,22,89.05,Month-to-month,Fiber optic,Electronic check
5382-SOYZL,6,call this week,22,95.1,Month-to-month,Fiber optic,Electronic check
1845-CSBRZ,6,call this week,22,85.35,Month-to-month,Fiber optic,Bank transfer (automatic)
9779-DPNEJ,6,call this week,22,80.15,Month-to-month,Fiber optic,Electronic check
7392-YYPYJ,6,call this week,22,100.65,Month-to-month,Fiber optic,Electronic check
5934-RMPOV,6,call this week,22,84.75,Month-to-month,Fiber optic,Electronic check
9054-FOWNV,6,call this week,22,88.75,Month-to-month,Fiber optic,Electronic check
0921-OHLVP,6,call this week,22,83.05,Month-to-month,Fiber optic,Electronic check
9927-DSWDF,6,call this week,22,104.6,Month-to-month,Fiber optic,Electronic check
1754-GKYPY,6,call this week,22,89.75,Month-to-month,Fiber optic,Bank transfer (automatic)
5016-IBERQ,6,call this week,23,84.25,Month-to-month,Fiber optic,Electronic check
3956-CJUST,6,call this week,23,75.4,Month-to-month,Fiber optic,Bank transfer (automatic)
2811-POVEX,6,call this week,23,88.45,Month-to-month,Fiber optic,Bank transfer (automatic)
2070-XYMFH,6,call this week,23,79.35,Month-to-month,Fiber optic,Mailed check
7892-QVYKW,6,call this week,23,85.6,Month-to-month,Fiber optic,Electronic check
0027-KWYKW,6,call this week,23,83.75,Month-to-month,Fiber optic,Electronic check
2985-FMWYF,6,call this week,23,93.5,Month-to-month,Fiber optic,Electronic check
8313-NDOIA,6,call this week,24,104.15,Month-to-month,Fiber optic,Electronic check
3509-GWQGF,6,call this week,24,70,Month-to-month,Fiber optic,Credit card (automatic)
7030-NJVDP,6,call this week,24,89.25,Month-to-month,Fiber optic,Electronic check
3569-EDBPQ,6,call this week,24,84.35,Month-to-month,Fiber optic,Electronic check
2960-NKRSO,6,call this week,24,85.95,Month-to-month,Fiber optic,Electronic check
1307-ATKGB,6,call this week,24,89.55,Month-to-month,Fiber optic,Electronic check
9360-OMDZZ,6,call this week,24,94.1,Month-to-month,Fiber optic,Electronic check
9058-MJLZC,6,call this week,24,94.6,Month-to-month,Fiber optic,Electronic check
2371-JQHZZ,6,call this week,24,93,Month-to-month,Fiber optic,Electronic check
5666-CYCYZ,6,call this week,24,89.55,Month-to-month,Fiber optic,Electronic check
7924-GJZFI,6,call this week,25,69.3,Month-to-month,Fiber optic,Electronic check
7402-EYFXX,6,call this week,26,93.6,Month-to-month,Fiber optic,Electronic check
9355-NPPFS,6,call this week,26,78.8,Month-to-month,Fiber optic,Electronic check
9365-SRSZE,6,call this week,27,70.55,Month-to-month,Fiber optic,Electronic check
6030-REHUX,6,call this week,28,110.85,Month-to-month,Fiber optic,Electronic check
1104-TNLZA,6,call this week,28,105.8,Month-to-month,Fiber optic,Electronic check
5117-IFGPS,6,call this week,29,84.3,Month-to-month,Fiber optic,Electronic check
3001-UNBTL,6,call this week,29,103.95,Month-to-month,Fiber optic,Electronic check
3312-ZWLGF,6,call this week,29,79.3,Month-to-month,Fiber optic,Electronic check
6267-DCFFZ,6,call this week,30,90.05,Month-to-month,Fiber optic,Electronic check
7748-UMTRK,6,call this week,30,101.3,Month-to-month,Fiber optic,Electronic check
2107-FBPTK,6,call this week,30,104.1,Month-to-month,Fiber optic,Electronic check
1028-FFNJK,6,call this week,30,101.5,Month-to-month,Fiber optic,Electronic check
5692-ICXLW,6,call this week,31,90.7,Month-to-month,Fiber optic,Electronic check
2675-OTVVJ,6,call this week,31,89.45,Month-to-month,Fiber optic,Electronic check
5216-WASFJ,6,call this week,31,84.85,Month-to-month,Fiber optic,Electronic check
1641-RQDAY,6,call this week,32,100.4,Month-to-month,Fiber optic,Electronic check
0674-DGMAQ,6,call this week,32,93.5,Month-to-month,Fiber optic,Electronic check
1730-ZMAME,6,call this week,32,79.5,Month-to-month,Fiber optic,Electronic check
8189-XRIKE,6,call this week,32,90.95,Month-to-month,Fiber optic,Electronic check
9508-ILZDG,6,call this week,34,96.35,Month-to-month,Fiber optic,Electronic check
8695-ARGXZ,6,call this week,34,75.55,Month-to-month,Fiber optic,Electronic check
9971-ZWPBF,6,call this week,34,108.9,Month-to-month,Fiber optic,Electronic check
6851-WEFYX,6,call this week,35,100.8,Month-to-month,Fiber optic,Electronic check
6522-YRBXD,6,call this week,35,94.55,Month-to-month,Fiber optic,Electronic check
9112-WSNPU,6,call this week,35,70.55,Month-to-month,Fiber optic,Electronic check
3588-WSTTJ,6,call this week,35,99.05,Month-to-month,Fiber optic,Electronic check
2207-QPJED,6,call this week,37,90,Month-to-month,Fiber optic,Electronic check
3167-SNQPL,6,call this week,38,101.15,Month-to-month,Fiber optic,Electronic check
2439-LYPMQ,6,call this week,38,102.6,Month-to-month,Fiber optic,Electronic check
5144-TVGLP,6,call this week,38,94.75,Month-to-month,Fiber optic,Electronic check
2921-XWDJH,6,call this week,38,83.45,Month-to-month,Fiber optic,Electronic check
9281-OFDMF,6,call this week,39,90.7,Month-to-month,Fiber optic,Electronic check
0420-HLGXF,6,call this week,39,99.75,Month-to-month,Fiber optic,Electronic check
0147-ESWWR,6,call this week,39,101.25,Month-to-month,Fiber optic,Electronic check
0093-EXYQL,6,call this week,40,91.55,Month-to-month,Fiber optic,Electronic check
5439-WIKXB,6,call this week,41,94.55,Month-to-month,Fiber optic,Electronic check
2080-CAZNM,6,call this week,41,104.4,Month-to-month,Fiber optic,Electronic check
3951-NJCVI,6,call this week,42,95.05,Month-to-month,Fiber optic,Electronic check
4690-PKDQG,6,call this week,42,95.55,Month-to-month,Fiber optic,Electronic check
8012-SOUDQ,6,call this week,43,90.25,Month-to-month,Fiber optic,Electronic check
5461-QKNTN,6,call this week,43,94.3,Month-to-month,Fiber optic,Electronic check
5019-GQVCR,6,call this week,43,84.85,Month-to-month,Fiber optic,Electronic check
9699-UBQFS,6,call this week,43,94.5,Month-to-month,Fiber optic,Electronic check
6896-SRVYQ,6,call this week,44,73.85,Month-to-month,Fiber optic,Electronic check
9168-INPSZ,6,call this week,44,104.15,Month-to-month,Fiber optic,Electronic check
5857-TYBCJ,6,call this week,44,89.2,Month-to-month,Fiber optic,Electronic check
1394-SUIUH,6,call this week,44,85.15,Month-to-month,Fiber optic,Electronic check
7460-ITWWP,6,call this week,45,86.1,Month-to-month,Fiber optic,Electronic check
3898-GUYTS,6,call this week,45,97.05,Month-to-month,Fiber optic,Electronic check
1751-NCDLI,6,call this week,46,98.85,Month-to-month,Fiber optic,Electronic check
8818-DOPVL,6,call this week,46,104.45,Month-to-month,Fiber optic,Electronic check
7576-JMYWV,6,call this week,46,110.2,Month-to-month,Fiber optic,Electronic check
4128-ETESU,6,call this week,47,99.7,Month-to-month,Fiber optic,Electronic check
8552-OBVRU,6,call this week,48,104.5,Month-to-month,Fiber optic,Electronic check
9681-KYGYB,6,call this week,49,88.2,Month-to-month,Fiber optic,Electronic check
5371-VYLSX,6,call this week,50,83.4,Month-to-month,Fiber optic,Electronic check
2786-GCDPI,6,call this week,50,104.95,Month-to-month,Fiber optic,Electronic check
1320-REHCS,6,call this week,52,110.75,Month-to-month,Fiber optic,Electronic check
9278-VZKCD,6,call this week,52,109.1,Month-to-month,Fiber optic,Electronic check
8058-DMYRU,6,call this week,54,90.05,Month-to-month,Fiber optic,Electronic check
4918-FYJNT,6,call this week,55,90.45,Month-to-month,Fiber optic,Electronic check
0531-ZZJWQ,6,call this week,55,74,Month-to-month,Fiber optic,Electronic check
8016-NCFVO,6,call this week,55,116.5,Month-to-month,Fiber optic,Electronic check
7901-TBKJX,6,call this week,56,101.05,Month-to-month,Fiber optic,Electronic check
4840-ORQXB,6,call this week,56,104.75,Month-to-month,Fiber optic,Electronic check
4007-NHVHI,6,call this week,56,96.85,Month-to-month,Fiber optic,Electronic check
7529-ZDFXI,6,call this week,57,89.85,Month-to-month,Fiber optic,Electronic check
2675-DHUTR,6,call this week,58,98.9,Month-to-month,Fiber optic,Electronic check
6917-YACBP,6,call this week,59,89.75,Month-to-month,Fiber optic,Electronic check
4250-WAROZ,6,call this week,60,93.25,Month-to-month,Fiber optic,Electronic check
7426-WEIJX,6,call this week,60,80.95,Month-to-month,Fiber optic,Electronic check
0924-BJCRC,6,call this week,60,89.45,Month-to-month,Fiber optic,Electronic check
2277-DJJDL,6,call this week,60,99,Month-to-month,Fiber optic,Electronic check
5647-FXOTP,6,call this week,60,105.9,Month-to-month,Fiber optic,Electronic check
4238-HFHSN,6,call this week,61,82.15,Month-to-month,Fiber optic,Electronic check
5828-DWPIL,6,call this week,62,89.1,Month-to-month,Fiber optic,Electronic check
1035-IPQPU,6,call this week,63,103.5,Month-to-month,Fiber optic,Electronic check
1728-CXQBE,6,call this week,64,94.25,Month-to-month,Fiber optic,Electronic check
9058-HRZSV,6,call this week,65,94.4,Month-to-month,Fiber optic,Electronic check
3982-DQLUS,6,call this week,65,85.75,Month-to-month,Fiber optic,Electronic check
2378-VTKDH,6,call this week,65,104.35,Month-to-month,Fiber optic,Electronic check
1013-QCWAM,6,call this week,66,100.8,Month-to-month,Fiber optic,Electronic check
4098-NAUKP,6,call this week,68,84.65,Month-to-month,Fiber optic,Electronic check
4989-LIXVT,6,call this week,68,95.9,Month-to-month,Fiber optic,Electronic check
2988-GBIVW,6,call this week,70,90.85,Month-to-month,Fiber optic,Electronic check
2615-YVMYX,6,call this week,71,107.5,Month-to-month,Fiber optic,Electronic check
7590-VHVEG,5,call this month,1,29.85,Month-to-month,DSL,Electronic check
3413-BMNZE,5,call this month,1,45.25,Month-to-month,DSL,Bank transfer (automatic)
3679-XASPY,5,call this month,1,19.45,Month-to-month,No,Electronic check
4195-NZGTA,5,call this month,1,25.25,Month-to-month,DSL,Electronic check
8705-WZCYL,5,call this month,1,44.8,Month-to-month,DSL,Electronic check
5522-JBWMO,5,call this month,1,44,Month-to-month,DSL,Electronic check
3716-UVSPD,5,call this month,1,49.3,Month-to-month,DSL,Electronic check
1536-HBSWP,5,call this month,1,49.9,Month-to-month,DSL,Electronic check
3807-XHCJH,5,call this month,1,20,Month-to-month,No,Electronic check
4065-JJAVA,5,call this month,1,49.5,Month-to-month,DSL,Electronic check
8992-CEUEN,5,call this month,1,18.85,Month-to-month,No,Electronic check
7617-EYGLW,5,call this month,1,19.45,Month-to-month,No,Electronic check
6260-ONULR,5,call this month,1,62.8,Month-to-month,DSL,Mailed check
8445-DNBAE,5,call this month,1,50.05,Month-to-month,DSL,Electronic check
1478-VPOAD,5,call this month,1,43.8,Month-to-month,DSL,Electronic check
8286-AFUYI,5,call this month,1,47.95,Month-to-month,DSL,Electronic check
8356-WUAOJ,5,call this month,1,45,Month-to-month,DSL,Electronic check
0248-IPDFW,5,call this month,1,50.1,Month-to-month,DSL,Electronic check
8064-RAVOH,5,call this month,1,49.85,Month-to-month,DSL,Electronic check
4373-VVHQL,5,call this month,1,44.75,Month-to-month,DSL,Electronic check
2712-SYWAY,5,call this month,1,25.7,Month-to-month,No,Electronic check
9822-OAOVB,5,call this month,1,55.45,Month-to-month,DSL,Electronic check
2585-KTFRE,5,call this month,1,70.45,Month-to-month,DSL,Bank transfer (automatic)
1942-OQFRW,5,call this month,1,44,Month-to-month,DSL,Electronic check
2740-TVLFN,5,call this month,1,50.15,Month-to-month,DSL,Electronic check
1406-PUQVY,5,call this month,1,49.9,Month-to-month,DSL,Electronic check
5501-TVMGM,5,call this month,1,55.25,Month-to-month,DSL,Electronic check
7365-BVCJH,5,call this month,1,24.4,Month-to-month,DSL,Electronic check
4232-JGKIY,5,call this month,1,19.2,Month-to-month,No,Electronic check
